"","Start_time","End_time","Finished","Respondent_group","Screening","Condition","Consent","Reason_nc","Check_group","ob1","ob2","ob3","ra1","ra2","ra3","op1","op2","op3","iq1","iq2","iq3","in1","in2","in3","co1","co2","co3","Country","Year_born","Gender","Occupation","Occupation_other","Religiousness","Feedback","Target"
"212","5/14/2014 8:25","5/14/2014 8:35","1","Educated",NA,"Educated_Educated","1",NA,"1",5,5,4,5,6,6,4,4,5,5,4,5,5,4,4,4,4,4,"187","62","1","7","financial services","42",NA,"Educated"
"213","5/14/2014 7:50","5/14/2014 8:42","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,7,2,7,7,7,6,6,6,4,5,4,7,5,7,7,5,4,"187","47","1","7","Hospitality","39",NA,"Scientists"
"214","5/14/2014 8:38","5/14/2014 8:44","1","Educated",NA,"Educated_Scientists","1",NA,"1",3,3,2,6,6,6,4,4,4,2,3,5,6,5,5,4,4,3,"187","65","1","7","administrative assistant","38",NA,"Scientists"
"215","5/14/2014 8:45","5/14/2014 8:46","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,7,6,6,6,7,7,6,6,6,6,7,6,6,7,7,6,6,"187","55","2","7","prof.","43",NA,"Scientists"
"216","5/14/2014 8:52","5/14/2014 8:55","1","Educated",NA,"Educated_Scientists","1",NA,"2",6,6,1,5,6,7,6,6,6,6,4,4,6,7,6,6,6,4,"187","66","2","7","Homemaker","43",NA,"Scientists"
"217","5/14/2014 8:48","5/14/2014 8:57","1","Educated",NA,"Educated_Educated","1",NA,"1",6,6,5,6,6,6,6,6,6,6,5,6,6,5,6,5,5,5,"187","61","1","7","system engineer","42",NA,"Educated"
"218","5/14/2014 9:10","5/14/2014 9:13","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,4,7,7,7,7,6,7,6,5,6,6,6,5,6,5,4,"187","70","1","7","Tutor","42",NA,"Scientists"
"219","5/14/2014 9:32","5/14/2014 9:36","1","Educated",NA,"Educated_Educated","1",NA,"2",5,6,4,6,6,6,6,6,5,5,3,4,4,4,3,4,4,2,"187","38","1","7","Unemployed","43",NA,"Educated"
"220","5/14/2014 9:36","5/14/2014 9:38","1","Educated",NA,"Educated_Educated","1",NA,"2",6,5,6,6,5,6,5,4,6,4,5,6,5,5,4,6,5,7,"187","50","2","7","professional","42",NA,"Educated"
"221","5/14/2014 9:44","5/14/2014 9:46","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,"187","53","1","7","manager","40",NA,"Scientists"
"222","5/14/2014 9:43","5/14/2014 9:48","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,5,5,6,5,5,5,6,5,5,6,6,5,4,4,4,5,4,"187","42","2","7","homemaker","43",NA,"Scientists"
"223","5/14/2014 9:46","5/14/2014 9:52","1","Educated",NA,"Educated_Educated","1",NA,"1",5,3,2,5,6,5,4,5,4,4,3,4,4,2,4,4,3,2,"187","51","1","7","Tech Analyst","43",NA,"Educated"
"224","5/14/2014 10:04","5/14/2014 10:06","1","Educated",NA,"Educated_Educated","1",NA,"1",5,4,6,4,6,5,5,6,4,5,4,5,3,5,5,5,5,5,"187","56","1","7","manager","41",NA,"Educated"
"225","5/14/2014 10:12","5/14/2014 10:14","1","Educated",NA,"Educated_Scientists","1",NA,"2",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,"187","58","1","7","cop","43",NA,"Scientists"
"226","5/14/2014 10:21","5/14/2014 10:25","1","Educated",NA,"Educated_Educated","1",NA,"1",3,5,3,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,"187","33","1","7","Retired","40",NA,"Educated"
"227","5/14/2014 10:41","5/14/2014 10:43","1","Educated",NA,"Educated_Educated","1",NA,"1",6,6,6,6,6,7,6,7,5,6,6,6,6,6,6,7,6,7,"187","64","1","6",NA,"43",NA,"Educated"
"228","5/14/2014 10:49","5/14/2014 10:52","1","Educated",NA,"Educated_Scientists","1",NA,"4",6,7,4,6,6,6,6,7,7,4,5,4,6,7,6,7,6,4,"187","47","1","7","Homemaker","38",NA,"Scientists"
"229","5/14/2014 10:52","5/14/2014 10:54","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,6,5,5,6,3,5,6,4,3,5,5,5,5,5,5,5,"187","65","2","6",NA,"41",NA,"Scientists"
"230","5/14/2014 11:08","5/14/2014 11:09","1","Educated",NA,"Educated_Educated","1",NA,"1",6,5,6,6,6,6,6,5,6,6,5,6,6,6,6,5,6,6,"187","63","1","6",NA,"43",NA,"Educated"
"231","5/14/2014 11:10","5/14/2014 11:12","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,5,4,3,3,3,5,3,4,4,5,2,4,3,6,4,4,3,"187","49","1","6",NA,"43",NA,"Scientists"
"232","5/14/2014 11:15","5/14/2014 11:19","1","Educated",NA,"Educated_Educated","1",NA,"1",5,6,3,6,4,6,5,6,6,2,3,5,6,4,4,6,6,6,"187","69","1","7","management","38",NA,"Educated"
"233","5/14/2014 11:20","5/14/2014 11:21","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,6,6,6,6,5,5,6,6,6,5,6,7,6,5,6,6,7,"187","50","1","6",NA,"43",NA,"Scientists"
"234","5/14/2014 11:25","5/14/2014 11:26","1","Educated",NA,"Educated_Educated","1",NA,"1",7,5,6,6,7,5,6,6,6,6,6,6,5,6,6,6,6,5,"187","66","1","6",NA,"43",NA,"Educated"
"235","5/14/2014 11:23","5/14/2014 11:27","1","Educated",NA,"Educated_Educated","1",NA,"1",5,6,4,6,7,7,6,5,6,5,7,6,7,7,7,3,6,6,"187","39","1","6",NA,"38",NA,"Educated"
"236","5/14/2014 11:24","5/14/2014 11:28","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,4,6,6,6,6,6,6,4,4,4,6,6,6,6,4,4,"187","37","2","7","Auditor","39",NA,"Scientists"
"237","5/14/2014 11:30","5/14/2014 11:34","1","Educated",NA,"Educated_Educated","1",NA,"2",5,5,4,5,5,6,3,6,6,5,5,5,6,5,5,6,2,3,"187","23","1","7",NA,"42",NA,"Educated"
"238","5/14/2014 11:38","5/14/2014 11:41","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,6,7,6,7,7,6,6,6,7,6,7,6,7,7,6,6,"187","49","1","7","IT","43",NA,"Scientists"
"239","5/14/2014 12:11","5/14/2014 12:14","1","Educated",NA,"Educated_Educated","1",NA,"1",4,5,2,6,4,6,6,5,5,6,3,3,6,6,3,2,6,3,"187","54","2","6",NA,"43",NA,"Educated"
"240","5/14/2014 12:22","5/14/2014 12:24","1","Educated",NA,"Educated_Educated","1",NA,"2",4,5,2,4,5,6,4,5,6,3,5,3,4,4,4,3,4,5,"187","48","2","7","educator","42",NA,"Educated"
"241","5/14/2014 12:24","5/14/2014 12:27","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,"187","41","2","7",NA,"40",NA,"Scientists"
"242","5/14/2014 12:16","5/14/2014 12:31","1","Educated",NA,"Educated_Scientists","1",NA,"2",7,7,7,7,7,7,7,5,5,6,7,7,7,7,7,6,7,5,"187","37","2","7","Contracting Officer","44",NA,"Scientists"
"243","5/14/2014 12:36","5/14/2014 12:38","1","Educated",NA,"Educated_Scientists","1",NA,"2",7,7,7,7,7,6,7,7,6,6,7,6,6,7,7,7,7,6,"187","60","1","6",NA,"44",NA,"Scientists"
"244","5/14/2014 12:34","5/14/2014 12:39","1","Educated",NA,"Educated_Educated","1",NA,"2",5,3,3,4,5,4,5,5,6,3,5,4,5,3,3,3,5,2,"187","28","1","7","teacher","38",NA,"Educated"
"245","5/14/2014 12:50","5/14/2014 12:52","1","Educated",NA,"Educated_Scientists","1",NA,"4",6,6,5,6,6,6,5,5,6,5,4,4,6,4,5,4,5,4,"187","22","1","7","retired","38",NA,"Scientists"
"246","5/14/2014 12:50","5/14/2014 12:53","1","Educated",NA,"Educated_Educated","1",NA,"1",6,6,2,6,3,5,3,6,3,5,1,3,6,1,2,2,2,2,"187","58","2","7","Licensed Social Worker","43",NA,"Educated"
"247","5/14/2014 12:52","5/14/2014 12:56","1","Educated",NA,"Educated_Educated","1",NA,"1",4,4,5,6,4,6,4,4,6,5,7,6,5,4,6,6,4,3,"187","56","2","7","homemaker","44",NA,"Educated"
"248","5/14/2014 12:55","5/14/2014 13:00","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,5,2,4,6,5,2,5,5,2,1,2,5,5,3,5,3,6,"187","36","1","7","retired","43",NA,"Scientists"
"249","5/14/2014 13:12","5/14/2014 13:15","1","Educated",NA,"Educated_Educated","1",NA,"2",4,4,3,4,3,4,4,3,3,4,5,3,4,4,4,3,3,3,"187","41","1","7","engineer","42",NA,"Educated"
"250","5/14/2014 13:16","5/14/2014 13:17","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,7,6,6,5,6,7,6,6,6,7,7,7,6,7,6,6,5,"187","49","1","7","IT","43",NA,"Scientists"
"251","5/14/2014 13:20","5/14/2014 13:26","1","Educated",NA,"Educated_Educated","1",NA,"1",5,5,2,4,4,6,4,5,5,3,2,3,6,2,2,3,4,1,"187","40","1","7","Oil & Gas Accountant","39",NA,"Educated"
"252","5/14/2014 13:33","5/14/2014 13:35","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,5,5,5,6,5,4,5,5,6,6,6,6,5,6,4,5,5,"187","57","1","7","IT","42",NA,"Scientists"
"253","5/14/2014 13:34","5/14/2014 13:36","1","Educated",NA,"Educated_Scientists","1",NA,"1",7,7,4,7,7,7,7,7,2,2,2,3,7,7,2,7,4,7,"187","55","2","7","stay at home mom","43",NA,"Scientists"
"254","5/14/2014 13:54","5/14/2014 13:56","1","Educated",NA,"Educated_Scientists","1",NA,"2",3,5,3,5,4,5,5,6,5,3,5,5,5,4,4,4,3,3,"187","44","2","7","Consultant","42",NA,"Scientists"
"255","5/14/2014 13:55","5/14/2014 13:58","1","Educated",NA,"Educated_Educated","1",NA,"1",3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,"187","31","1","7","retired","38",NA,"Educated"
"256","5/14/2014 13:59","5/14/2014 14:03","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,4,2,6,5,6,2,5,4,1,5,2,6,5,5,4,3,2,"187","63","2","7","Software Developer","43",NA,"Scientists"
"257","5/14/2014 14:02","5/14/2014 14:04","1","Educated",NA,"Educated_Educated","1",NA,"1",4,4,3,3,4,3,4,5,4,3,3,3,4,3,3,5,4,3,"187","42","2","7","mgt","41",NA,"Educated"
"258","5/14/2014 14:04","5/14/2014 14:06","1","Educated",NA,"Educated_Educated","1",NA,"1",5,5,5,3,5,5,5,4,4,5,5,4,5,3,5,5,4,5,"187","71","1","7","Teacher","42",NA,"Educated"
"259","5/14/2014 14:12","5/14/2014 14:13","1","Educated",NA,"Educated_Educated","1",NA,"1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","62","1","7","account manager","39",NA,"Educated"
"260","5/14/2014 14:12","5/14/2014 14:13","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,5,6,6,6,7,7,7,7,6,5,7,7,6,6,6,6,"187","50","1","7","IT","43",NA,"Scientists"
"261","5/14/2014 14:14","5/14/2014 14:17","1","Educated",NA,"Educated_Educated","1",NA,"1",4,5,4,5,4,5,6,4,5,3,4,4,7,6,4,5,4,2,"187","31","2","7","clerk","39",NA,"Educated"
"262","5/14/2014 14:04","5/14/2014 14:17","1","Educated",NA,"Educated_Scientists","1",NA,"1",2,5,4,5,5,4,4,5,4,3,2,5,6,6,5,2,4,4,"187","36","1","7","sales","42",NA,"Scientists"
"263","5/14/2014 14:16","5/14/2014 14:18","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,6,6,7,6,6,7,7,7,6,7,6,7,6,6,6,6,"187","60","1","7","IT","43",NA,"Scientists"
"264","5/14/2014 14:16","5/14/2014 14:18","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,6,6,6,6,5,5,5,6,7,5,7,6,7,6,6,6,6,"187","55","2","6",NA,"42",NA,"Scientists"
"265","5/14/2014 14:19","5/14/2014 14:21","1","Educated",NA,"Educated_Educated","1",NA,"1",6,5,5,5,6,5,5,6,5,4,5,5,5,5,6,6,5,4,"187","63","1","7","IT","43",NA,"Educated"
"266","5/14/2014 14:32","5/14/2014 14:33","1","Educated",NA,"Educated_Educated","1",NA,"1",6,7,6,6,6,6,6,6,6,6,5,6,7,6,6,7,6,6,"187","49","1","7","IT","43",NA,"Educated"
"267","5/14/2014 14:37","5/14/2014 14:38","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,6,5,6,6,6,6,6,6,6,5,6,7,6,6,6,5,"187","49","1","7","IT","43",NA,"Scientists"
"268","5/14/2014 14:41","5/14/2014 14:42","1","Educated",NA,"Educated_Scientists","1",NA,"1",7,6,6,6,6,6,6,7,7,7,6,7,6,6,6,7,6,7,"187","51","1","7","IT","43",NA,"Scientists"
"269","5/14/2014 14:45","5/14/2014 14:47","1","Educated",NA,"Educated_Educated","1",NA,"2",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"187","56","1","7","staff","39",NA,"Educated"
"270","5/14/2014 14:46","5/14/2014 14:53","1","Educated",NA,"Educated_Scientists","1",NA,"4",3,3,3,5,3,5,1,3,3,2,1,2,5,3,2,5,2,1,"187","22","1","7","minister","44",NA,"Scientists"
"271","5/14/2014 14:55","5/14/2014 14:59","1","Educated",NA,"Educated_Educated","1",NA,"2",5,5,4,7,6,6,5,6,6,5,5,5,4,4,3,4,5,4,"187","41","1","7","Librarian","38",NA,"Educated"
"272","5/14/2014 14:47","5/14/2014 14:59","1","Educated",NA,"Educated_Educated","1",NA,"1",5,6,6,4,4,5,5,5,5,4,5,4,5,4,5,5,5,5,"187","49","2","7","IT PROF","38",NA,"Educated"
"273","5/14/2014 14:57","5/14/2014 14:59","1","Educated",NA,"Educated_Educated","1",NA,"1",5,4,4,6,7,6,7,6,6,7,7,6,6,7,7,6,7,6,"187","28","1","7","engineer","44",NA,"Educated"
"274","5/14/2014 14:56","5/14/2014 15:00","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,3,6,5,6,6,6,6,6,6,5,6,4,5,3,5,2,"187","32","2","7","teacher","38",NA,"Scientists"
"275","5/14/2014 14:57","5/14/2014 15:00","1","Educated",NA,"Educated_Scientists","1",NA,"2",6,6,6,7,7,7,6,4,6,5,5,6,6,4,6,4,4,6,"187","43","2","7","Consultant","38",NA,"Scientists"
"276","5/14/2014 15:00","5/14/2014 15:05","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,5,4,5,4,4,4,4,5,4,5,4,5,4,5,4,5,3,"187","20","1","7","retired","43",NA,"Scientists"
"277","5/14/2014 15:02","5/14/2014 15:08","1","Educated",NA,"Educated_Educated","1",NA,"2",7,7,5,6,7,7,7,7,7,2,4,4,7,7,7,7,6,5,"187","34","1","7","engineer","42",NA,"Educated"
"278","5/14/2014 15:05","5/14/2014 15:08","1","Educated",NA,"Educated_Scientists","1",NA,"1",7,7,2,7,5,7,6,7,6,3,5,3,7,7,7,7,3,4,"187","32","1","7","IT Project Manager","43",NA,"Scientists"
"279","5/14/2014 15:07","5/14/2014 15:10","1","Educated",NA,"Educated_Educated","1",NA,"1",4,4,3,2,4,4,4,4,4,2,1,1,4,4,4,4,4,3,"187","35","1","7","maintenance supervisor","43",NA,"Educated"
"280","5/14/2014 15:16","5/14/2014 15:18","1","Educated",NA,"Educated_Educated","1",NA,"1",4,6,4,6,6,6,4,6,4,4,6,6,6,4,4,4,5,4,"187","62","2","7","Caregiver","44",NA,"Educated"
"281","5/14/2014 15:17","5/14/2014 15:19","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,4,1,7,6,5,5,4,5,4,5,6,5,4,4,4,5,1,"187","42","2","7","artist","42",NA,"Scientists"
"282","5/14/2014 15:14","5/14/2014 15:20","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,4,6,6,6,5,6,6,3,5,6,6,6,6,5,6,4,"187","38","2","7","Housewife/homemaker","43",NA,"Scientists"
"283","5/14/2014 15:20","5/14/2014 15:23","1","Educated",NA,"Educated_Educated","1",NA,"1",4,3,3,5,5,5,6,4,5,5,2,4,5,4,4,3,4,3,"187","32","1","7","programmer","42",NA,"Educated"
"284","5/14/2014 15:25","5/14/2014 15:27","1","Educated",NA,"Educated_Educated","1",NA,"1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","57","2","7","homemaker","42",NA,"Educated"
"285","5/14/2014 15:25","5/14/2014 15:28","1","Educated",NA,"Educated_Scientists","1",NA,"2",2,3,6,5,5,5,3,3,3,2,2,4,5,2,3,2,3,2,"187","65","2","7","Librarian","43",NA,"Scientists"
"286","5/14/2014 15:36","5/14/2014 15:38","1","Educated",NA,"Educated_Educated","1",NA,"2",7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"187","56","2","7","Office Manager","44",NA,"Educated"
"287","5/14/2014 15:37","5/14/2014 15:41","1","Educated",NA,"Educated_Educated","1",NA,"1",5,1,5,6,7,7,7,3,2,5,3,2,5,4,4,3,4,1,"187","31","1","7","Business Owner","44",NA,"Educated"
"288","5/14/2014 15:39","5/14/2014 15:41","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"187","27","1","7","retired","44",NA,"Scientists"
"289","5/14/2014 15:32","5/14/2014 15:42","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,5,5,5,3,6,4,5,4,3,6,5,5,4,4,5,5,4,"187","60","2","7","Technical Support","42",NA,"Scientists"
"290","5/14/2014 15:40","5/14/2014 15:43","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,4,5,6,5,6,4,5,5,4,4,4,6,4,4,5,4,4,"187","36","1","7","self employed owner","41",NA,"Scientists"
"291","5/14/2014 15:42","5/14/2014 15:45","1","Educated",NA,"Educated_Educated","1",NA,"1",4,4,3,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,"187","45","2","7","sales","42",NA,"Educated"
"292","5/14/2014 15:42","5/14/2014 15:45","1","Educated",NA,"Educated_Educated","1",NA,"1",5,5,4,4,5,5,5,5,5,3,3,5,3,3,3,3,3,2,"187","55","1","7","Data manager","38",NA,"Educated"
"293","5/14/2014 15:43","5/14/2014 15:46","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,5,6,5,6,4,6,5,6,4,5,5,5,5,5,5,6,5,"187","66","1","7","IT","42",NA,"Scientists"
"294","5/14/2014 15:51","5/14/2014 15:58","1","Educated",NA,"Educated_Educated","1",NA,"2",5,5,3,6,5,6,6,5,5,6,6,5,6,3,3,3,5,3,"187","31","2","7","Small business owner","38",NA,"Educated"
"295","5/14/2014 15:57","5/14/2014 15:59","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,5,4,5,6,5,4,5,5,4,4,4,6,4,4,5,4,4,"187","35","2","7","small business owner","41",NA,"Scientists"
"296","5/14/2014 16:03","5/14/2014 16:05","1","Educated",NA,"Educated_Scientists","1",NA,"1",3,3,3,5,5,5,5,4,5,4,4,4,4,4,3,4,4,4,"187","63","2","7","church admin","44",NA,"Scientists"
"297","5/14/2014 15:59","5/14/2014 16:06","1","Educated",NA,"Educated_Educated","1",NA,"1",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"187","45","2","7","it","44",NA,"Educated"
"298","5/14/2014 16:09","5/14/2014 16:12","1","Educated",NA,"Educated_Educated","1",NA,"1",6,6,3,6,6,5,5,6,6,2,3,4,6,5,6,6,3,4,"187","36","1","7","ENGINEER","38",NA,"Educated"
"299","5/14/2014 16:04","5/14/2014 16:14","1","Educated",NA,"Educated_Scientists","1",NA,"1",7,7,7,7,5,7,6,7,7,2,2,5,7,2,4,6,6,6,"187","42","1","7","educator","42",NA,"Scientists"
"300","5/14/2014 16:15","5/14/2014 16:18","1","Educated",NA,"Educated_Educated","1",NA,"1",4,3,2,6,5,6,2,3,2,2,5,3,4,3,4,3,2,2,"187","36","1","7","director","39",NA,"Educated"
"301","5/14/2014 16:21","5/14/2014 16:24","1","Educated",NA,"Educated_Educated","1",NA,"1",6,6,3,4,5,6,6,5,6,5,5,4,6,6,6,6,6,4,"187","38","2","7","RN","44",NA,"Educated"
"302","5/14/2014 16:18","5/14/2014 16:24","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,7,5,7,5,7,4,4,6,7,5,7,7,1,1,5,4,4,"187","43","1","7","unployed","44",NA,"Scientists"
"303","5/14/2014 16:21","5/14/2014 16:25","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,2,7,5,3,2,2,2,3,5,5,6,3,4,4,4,2,1,"187","39","2","7","personal caregiver","44",NA,"Scientists"
"304","5/14/2014 22:31","5/14/2014 22:34","1","Educated",NA,"Educated_Educated","1",NA,"2",6,4,4,4,6,6,5,4,6,4,2,3,4,4,4,4,4,2,"187","35","2","7","social worker","42",NA,"Educated"
"305","5/14/2014 22:36","5/14/2014 22:40","1","Educated",NA,"Educated_Educated","1",NA,"1",5,6,7,6,7,7,5,6,6,7,5,5,7,7,7,7,7,6,"187","32","1","7",NA,"42",NA,"Educated"
"306","5/14/2014 22:42","5/14/2014 22:44","1","Educated",NA,"Educated_Scientists","1",NA,"1",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,4,4,"187","64","1","6",NA,"44",NA,"Scientists"
"307","5/14/2014 22:42","5/14/2014 22:46","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,5,3,5,5,5,5,2,5,4,3,3,7,5,6,3,5,3,"187","61","2","7","IT Manager","43",NA,"Scientists"
"308","5/14/2014 22:42","5/14/2014 22:47","1","Educated",NA,"Educated_Educated","1",NA,"1",5,5,5,5,6,6,5,6,4,4,5,4,6,7,7,5,5,6,"187","24","1","7","Retired","44",NA,"Educated"
"309","5/14/2014 22:48","5/14/2014 22:52","1","Educated",NA,"Educated_Educated","1",NA,"2",1,4,2,5,5,6,5,2,5,1,1,4,2,2,2,2,4,1,"187","28","2","7","College Instructor","42",NA,"Educated"
"310","5/14/2014 22:46","5/14/2014 22:52","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,6,6,6,5,7,7,7,6,5,6,6,7,7,7,6,7,5,"187","34","1","7","Teacher","43",NA,"Scientists"
"311","5/14/2014 22:52","5/14/2014 22:53","1","Educated",NA,"Educated_Educated","1",NA,"2",5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,"187","56","2","6",NA,"43",NA,"Educated"
"312","5/14/2014 22:48","5/14/2014 22:53","1","Educated",NA,"Educated_Scientists","1",NA,"2",7,7,7,7,6,7,6,6,5,4,6,6,7,7,7,6,7,4,"187","19","2","7","retired","43",NA,"Scientists"
"313","5/14/2014 22:56","5/14/2014 22:58","1","Educated",NA,"Educated_Educated","1",NA,"1",4,4,4,4,4,4,3,5,5,4,4,3,4,4,4,4,6,4,"187","49","1","7","Business Analyst","41",NA,"Educated"
"314","5/14/2014 22:59","5/14/2014 23:03","1","Educated",NA,"Educated_Scientists","1",NA,"1",6,6,3,6,5,6,5,6,4,4,3,4,6,5,4,2,5,2,"187","34","2","7","Teacher Assistant","39",NA,"Scientists"
"315","5/14/2014 22:58","5/14/2014 23:03","1","Educated",NA,"Educated_Scientists","1",NA,"1",5,5,6,6,5,6,4,5,5,5,7,6,5,1,1,1,5,1,"187","66","2","7","retail","42",NA,"Scientists"
"316","5/14/2014 23:06","5/14/2014 23:12","1","Educated",NA,"Educated_Educated","1",NA,"2",4,3,3,4,4,5,5,5,4,2,3,3,5,5,5,4,4,3,"187","38","2","7","Sales","43",NA,"Educated"
"317","5/14/2014 23:08","5/14/2014 23:12","1","Educated",NA,"Educated_Scientists","1",NA,"1",2,3,4,6,5,5,4,2,2,5,6,6,4,5,5,4,5,4,"187","28","1","7","Retired","43",NA,"Scientists"
"318","5/14/2014 22:59","5/14/2014 23:40","1","Educated",NA,"Educated_Educated","1",NA,"1",3,4,4,5,5,5,3,4,2,5,5,4,4,2,2,4,2,3,"187","57","2","7",NA,"38",NA,"Educated"
